lat_bin_center,lon_bin_center,fishing_days,fishing_hours,fishing_kwh
-46.375,-62.375,5,38.39666666666666,42453.84138096047
-46.625,-62.375,4,5.876388888888888,5830.847376903666
-46.875,-63.875,5,37.03888888888889,58593.0679200295
-43.125,-61.375,1,9.150416666666667,9613.862710115025
-48.375,-62.625,7,49.918749999999996,89976.58867242407
-49.375,-67.125,15,111.87291666666671,127002.3618138299
-43.125,-64.125,1,0.22430555555555554,256.2465757085208
-46.875,-61.625,3,3.424722222222222,4267.396529934117
-41.125,-57.625,2,16.599583333333328,22927.523614152055
-41.875,-60.625,11,51.34500000000002,82559.69516015929
-46.625,-63.625,2,12.395000000000005,17120.1077455206
-49.375,-62.375,1,7.82277777777778,10804.905076629268
-41.375,-58.125,1,1.634861111111111,2258.0878072758164
-41.625,-57.875,1,8.392777777777777,11592.195227088867
-44.625,-62.625,1,2.108888888888889,2465.8620110794227
-42.125,-62.125,1,0.7295833333333333,910.4495049005084
-44.875,-65.375,1,4.79875,3727.370068131119
-45.125,-61.125,4,34.52041666666666,51179.01560712927
-42.125,-58.625,7,77.78986111111111,111158.8080482874
-44.875,-60.125,21,195.38958333333323,327463.67137076234
-44.375,-63.875,1,1.3234722222222224,2218.0766520534016
-44.375,-63.875,4,5.727916666666669,9841.353004322891
-39.375,-61.625,1,4.367222222222222,7503.491764698455
-46.625,-64.625,1,0.7731944444444444,1328.4549883626862
-44.625,-63.125,2,21.310000000000002,36613.52717342619
-49.875,-63.875,10,69.43541666666668,132427.77201063692
-48.375,-63.625,7,26.898194444444453,38146.38333207512
-49.875,-65.375,2,1.6015277777777777,2100.5614540381666
-36.625,-56.125,1,2.557361111111111,1600.2603391452583
-41.875,-58.375,14,144.2873611111111,153189.8487012341
-46.875,-63.875,2,4.580555555555554,7092.411616423473
-37.125,-54.875,5,39.00708333333333,57994.250744567384
-50.125,-65.125,9,54.315,65224.942183904976
-52.625,-63.625,12,61.350277777777784,88834.7701860809
-40.625,-57.625,4,44.54055555555558,56843.917556961096
-49.625,-61.625,1,2.8034722222222217,4314.449440970166
-45.125,-63.875,49,343.34583333333393,274564.8671397526
-45.125,-63.625,14,67.66736111111112,63766.98372745393
-47.875,-62.125,1,4.808611111111111,7176.736478071029
-44.125,-60.875,2,30.67722222222221,46929.462286101545
-46.375,-62.125,10,122.71652777777781,163717.94309652632
-45.875,-61.375,5,48.72958333333332,66953.70831089027
-42.625,-60.625,1,7.918055555555555,12112.898843381128
-48.125,-64.125,2,7.441111111111112,8469.687392949723
-44.875,-61.875,2,29.299861111111106,33227.92614675803
-39.625,-56.125,3,27.16222222222222,37108.713431905635
-48.125,-61.375,1,12.749861111111112,20217.727059230183
-37.875,-55.375,4,69.46194444444443,110147.28878554828
-51.625,-67.875,4,4.887638888888892,3304.366317989673
-45.625,-62.875,4,19.493333333333315,32540.695356228836
-42.375,-61.625,1,2.9722222222222223,4961.602831618333
-55.125,-66.875,2,0.38430555555555557,1339.7628589478181
-48.375,-61.375,5,52.79625000000009,57679.70268735464
-44.625,-64.375,5,7.6886111111111095,5292.940006353752
-53.125,-65.625,1,2.3309722222222224,8223.918098240578
-53.875,-62.375,10,25.250277777777747,92425.59420975206
-48.625,-61.375,1,1.8612499999999996,4524.30481264055
-38.875,-56.375,1,1.8166666666666667,2491.1915450996667
-37.375,-55.625,1,0.22083333333333333,302.8283300235833
-39.875,-57.125,1,0.4988888888888889,684.1253845564222
-53.375,-64.875,3,13.931388888888893,35740.4000734298
-53.625,-63.375,3,21.188472222222213,34701.21265503615
-49.875,-64.125,2,1.4363888888888887,3684.9960875661586
-49.625,-64.125,5,2.8486111111111105,7307.993594660791
-53.625,-61.625,3,30.345833333333342,37083.54510526341
-38.875,-57.375,1,9.924305555555556,15737.183270158632
-47.875,-61.625,1,1.3616666666666666,1863.6979743610332
-48.875,-65.375,1,3.066388888888889,4235.329420528034
-44.125,-62.375,2,10.652083333333334,10102.315753846598
-44.875,-63.375,6,28.84347222222221,27354.823907015907
-45.625,-63.375,1,6.373333333333333,6044.397487613437
-52.875,-65.375,2,1.8329166666666667,4702.271646452387
-42.375,-58.375,1,3.6312499999999996,3773.3234819599375
-37.875,-57.625,4,4.002083333333333,6477.76739626941
-38.125,-56.125,6,31.54194444444444,41619.85292227372
-46.875,-61.125,3,16.135833333333334,25048.02764871515
-40.625,-58.125,2,18.714166666666678,25613.871120089178
-47.625,-65.625,1,1.3504166666666668,1600.6425599115003
-39.625,-58.375,2,14.003472222222221,20355.915274837917
-46.625,-61.125,5,23.785138888888895,37485.621512119884
-43.375,-65.125,12,78.16111111111111,15187.820076295902
-38.875,-58.125,2,10.80638888888889,13956.232033488102
-41.375,-59.375,1,1.1423611111111112,1660.5742934345833
-46.375,-65.875,4,11.573611111111111,25235.330200356835
-44.625,-62.375,8,47.515694444444456,63623.19038424858
-45.375,-66.625,14,53.5301388888889,89789.80669988036
-45.375,-66.875,52,807.3975000000007,1215665.058519497
-43.375,-62.375,16,371.81125000000003,590854.5160305421
-44.125,-63.375,85,3380.585694444445,4790730.284762725
-44.375,-63.375,83,3320.429722222223,4248988.307999466
-43.375,-63.875,55,1265.182916666667,1706998.5204392152
-46.125,-63.125,24,374.76486111111114,668232.853628695
-43.875,-61.375,1,0.7981944444444444,1604.063872446136
-43.625,-61.125,1,0.8163888888888888,1604.6875313834582
-39.625,-56.875,2,4.233333333333333,6980.357245616411
-41.875,-61.125,86,1515.0786111111115,2215762.553102364
-43.375,-63.625,2,10.77375,0
-41.875,-62.875,3,7.373472222222222,10654.701132736227
-48.625,-60.875,7,23.590555555555557,26729.17423383474
-47.625,-60.875,12,111.7984722222222,127038.379198191
-47.375,-61.125,8,30.919027777777778,39487.72022296392
-47.375,-62.125,6,33.13180555555555,37569.86145405698
-47.875,-65.625,3,9.751944444444444,7659.18259492703
-43.625,-62.625,7,20.216527777777777,17109.867901767684
-47.625,-63.125,20,113.67013888888903,128776.92914654705
-40.625,-59.875,21,179.2793055555556,202591.28739437388
-43.625,-62.125,3,4.522083333333333,9682.611465425358
-45.375,-64.125,21,268.7954166666666,259305.08188225992
-47.625,-64.625,1,0.8233333333333333,1025.4571931591
-45.875,-64.375,6,5.501666666666667,8162.66179934371
-42.375,-58.375,27,182.54305555555555,258401.1854342227
-45.625,-65.875,1,2.8044444444444445,4414.224961165156
-42.125,-60.875,4,19.980000000000008,25135.511742347648
-47.375,-65.375,4,7.429861111111112,11841.719800718762
-36.375,-56.625,2,13.79111111111111,8629.74260771018
-41.375,-64.625,1,1.5543055555555556,789.014122728298
-47.375,-64.625,1,3.9544444444444444,4191.509231067367
-46.125,-66.625,1,5.046388888888889,5693.315254300464
-46.125,-66.125,1,4.6681944444444445,5266.637832671682
-39.625,-58.125,1,1.6070833333333332,2203.790318681058
-37.875,-57.375,8,43.46194444444444,39149.872162994674
-43.125,-60.875,1,1.5293055555555553,2097.1337999306133
-43.375,-62.625,11,102.44138888888888,101852.7869604855
-44.125,-64.875,2,4.731944444444444,1923.353494998689
-44.125,-62.375,10,75.51152777777777,76055.77379247658
-45.625,-65.125,12,17.597638888888884,17480.425057940756
-47.625,-65.375,1,5.119027777777777,4004.140887681305
-56.625,-66.625,3,15.804027777777758,12362.025869397079
-52.375,-65.375,7,19.806111111111115,22543.887206663465
-39.875,-60.125,1,3.061527777777778,1548.6328193306367
-48.375,-63.375,14,71.18680555555554,80873.91535064175
-47.875,-62.875,10,47.47402777777775,53949.30829033861
-43.375,-63.875,3,9.385000000000005,9174.062133188556
-45.125,-63.625,15,59.82638888888884,83801.86265025566
-47.625,-63.125,35,156.4441666666667,205116.54815266156
-45.625,-61.875,1,3.8299999999999996,5290.037326772399
-39.375,-58.875,2,2.3133333333333335,3195.2009615144
-41.875,-61.125,2,11.987222222222224,13152.967392040571
-47.625,-63.625,43,260.80916666666656,336403.06929847127
-46.625,-63.125,3,24.34958333333333,38534.71349059274
-48.125,-63.875,1,1.6174999999999997,2057.1230738442
-47.625,-60.875,15,87.53875000000009,102303.75029751257
-48.375,-61.375,3,14.074027777777777,15616.614533934142
-48.375,-61.875,1,1.842083333333333,3087.2442686729187
-44.625,-63.875,1,0.5833333333333334,977.6389903058334
-44.125,-60.625,2,3.330972222222222,5582.551405834474
-51.625,-68.125,11,65.87680555555556,79796.4106779546
-46.625,-64.375,1,1.2695833333333333,2181.319750067059
-44.875,-62.875,1,0.7426388888888888,1275.9563180842972
-51.125,-68.125,14,46.468611111111144,64801.77167638289
-48.875,-66.875,3,6.175277777777778,11349.16483708057
-48.125,-63.375,6,35.36861111111109,51700.201658010636
-52.875,-65.375,3,3.3943055555555555,4860.264614107626
-39.125,-60.875,1,0.48305555555555557,267.484362046395
-47.625,-61.125,28,161.5580555555556,339437.4342111342
-53.625,-64.875,8,18.160833333333308,60666.285033117354
-45.625,-63.875,2,9.000138888888891,12183.22548145754
-52.625,-64.375,2,11.950833333333337,13602.783362209791
-46.375,-60.875,6,23.320972222222206,39059.43519270253
-41.625,-64.875,1,19.92597222222222,10115.046836338195
-37.375,-55.125,5,58.3875,83524.4331591044
-42.125,-59.625,2,11.514583333333334,12926.884098689896
-41.375,-64.875,1,4.420277777777778,2243.8712778081326
-52.375,-65.375,2,4.922916666666667,5440.174125369104
-52.125,-65.625,1,6.444305555555559,9554.366988440474
-40.625,-55.625,3,58.15458333333333,71066.69605776074
-55.375,-65.125,14,58.2865277777778,71227.93624197978
-46.125,-64.125,13,56.93347222222222,44610.2122464991
-45.125,-64.375,14,64.49111111111117,49494.10792670981
-46.375,-64.125,8,66.21249999999998,63769.58013378811
-43.625,-60.125,9,70.05555555555556,70099.03319144376
-38.875,-55.875,6,20.86986111111111,26855.72936236805
-48.625,-60.875,15,103.76291666666673,219657.43499295798
-44.875,-60.125,2,10.630694444444444,13585.428283048075
-42.875,-61.625,7,71.17041666666668,112484.33443567704
-46.875,-62.625,1,0.03638888888888889,40.212318263413884
-42.375,-61.875,3,29.316388888888916,48938.56086412788
-45.875,-63.625,1,9.151666666666662,15277.0997093923
-46.125,-63.875,1,0.3,500.79729515400004
-54.875,-66.875,3,16.431388888888875,22899.570785091586
-51.875,-63.625,3,5.635694444444445,13707.145019276384
-38.125,-56.375,1,1.7793055555555555,3173.7941318882354
-50.375,-64.375,1,5.049027777777779,6288.536663784203
-46.125,-65.125,36,183.36083333333198,177964.04436683105
-44.625,-63.375,10,32.249305555555566,30598.92233688137
-50.625,-67.625,1,0.47791666666666666,366.7801449291213
-47.875,-65.125,1,0.8333333333333333,639.5468961275001
-53.625,-61.625,44,237.09736111111118,863007.6213358149
-45.375,-62.125,1,6.290416666666665,9143.95991780495
-38.125,-55.375,1,3.163888888888889,4338.634816312722
-39.375,-57.375,1,3.087638888888889,4234.073336323447
-39.375,-55.875,1,3.2706944444444446,4485.097071525386
-38.875,-58.875,1,2.527083333333333,2995.3400573475
-52.625,-64.625,16,41.46555555555551,101219.16055045303
-54.125,-64.125,2,1.1513888888888881,6641.396214917262
-39.375,-60.875,1,0.4666666666666667,638.7214600013333
-39.125,-61.375,5,22.098472222222224,12236.678942162125
-53.625,-66.875,3,1.7383333333333333,1687.1696361418965
-51.125,-67.375,1,0.4386111111111111,340.68578840433196
-45.125,-65.875,1,1.6140277777777778,1253.6762340236673
-46.875,-65.625,1,0.9816666666666667,1354.8043851912335
-44.875,-64.625,3,12.596250000000001,13381.846872414575
-43.125,-63.625,26,364.6377777777777,553758.272792148
-42.125,-58.375,2,8.112777777777778,8430.192053097871
-44.125,-62.375,30,1360.8477777777778,2097677.8746630372
-44.375,-62.625,41,935.0026388888891,1414596.1212298234
-38.125,-57.625,1,0.225,266.69144781
-47.625,-63.375,4,14.773888888888898,23380.587983032616
-43.875,-65.125,10,66.59333333333333,12940.035659289475
-43.375,-63.625,48,1241.5143055555563,1970815.9111110938
-45.875,-62.875,21,189.25708333333338,331700.61383206415
-43.125,-63.625,31,517.9097222222221,739249.5759156328
-41.125,-60.375,20,102.11,134440.03814285426
-38.875,-58.625,7,40.3675,23289.363604929407
-40.875,-58.125,1,10.080694444444445,9698.548098107955
-41.125,-60.625,4,14.374583333333335,14961.738365433883
-41.125,-60.375,15,128.85972222222222,175750.20534421728
-43.375,-63.875,3,12.249305555555559,0
-41.375,-60.125,4,24.951111111111114,28321.967336028934
-43.875,-60.125,1,4.3758333333333335,3422.8087692239515
-41.625,-58.875,24,181.85625,277397.1769989047
-43.625,-61.875,1,5.097638888888889,9186.168263693742
-45.625,-60.875,13,65.25194444444449,160930.16302304392
-45.875,-61.625,32,154.12805555555556,230600.84085117673
-41.875,-59.125,6,8.088611111111112,12938.58877971801
-53.625,-63.875,46,253.71513888888924,809550.9311310818
-52.375,-63.375,6,23.023194444444442,60158.29527153088
-47.875,-64.125,2,13.499027777777776,18416.93675532266
-51.375,-67.875,11,38.7461111111111,50819.972933862366
-45.875,-61.875,86,1057.3372222222229,1566151.7811502533
-42.625,-62.625,1,1.7458333333333331,2178.6313109840835
-43.125,-59.625,16,160.45375000000007,220861.76958416382
-42.625,-59.625,69,751.6641666666679,777729.609469923
-37.875,-55.125,7,146.18027777777777,143474.47197051256
-43.875,-60.625,1,0.48180555555555554,658.8896612807723
-41.625,-57.625,30,168.84930555555553,193962.39731257348
-41.125,-58.125,9,43.68652777777778,38584.98791937774
-35.625,-56.125,16,67.2376388888889,35799.18973541643
-51.375,-68.625,5,19.20652777777778,43028.908500489466
-46.875,-61.375,17,84.14486111111111,145714.55065382816
-43.625,-64.875,25,236.92763888888908,176064.73102408717
-43.125,-63.375,14,110.68263888888889,114068.76095593542
-39.875,-59.875,2,2.5843055555555554,2557.7946783383873
-47.375,-64.375,5,61.51458333333335,65296.63161067711
-44.125,-62.125,7,62.14722222222224,61931.467757971615
-40.375,-55.125,39,292.3918055555557,228711.0042517115
-56.875,-67.125,2,5.446944444444446,4260.639697563161
-57.125,-66.625,2,2.4683333333333333,1930.7483478273364
-52.875,-65.625,1,1.166111111111111,912.1406216721991
-39.125,-55.625,1,7.475555555555556,10251.215116471287
-40.125,-60.375,9,40.97555555555556,41669.48680355173
-38.625,-55.375,3,8.803055555555556,6579.539320369931
-43.375,-63.625,7,47.96874999999996,56949.98737505602
-42.875,-59.875,18,127.64222222222232,165826.0793005969
-46.375,-61.375,9,35.09375000000001,41187.091932256604
-46.125,-60.875,9,25.26625,30361.149614691774
-42.125,-58.625,1,1.6181944444444445,2399.145019985775
-42.375,-59.375,1,0.8193055555555556,1214.707447677975
-45.375,-60.875,5,35.90708333333333,42358.319454008044
-43.375,-63.625,6,38.6409722222222,45181.757074055684
-43.125,-63.375,2,8.040694444444444,12449.999566695094
-46.375,-64.625,2,9.862361111111115,7660.467748196075
-46.125,-65.625,28,177.90361111111105,133249.6921960681
-40.625,-57.875,1,1.6288888888888888,2229.4420484808443
-40.875,-57.875,3,21.947222222222223,31903.215787055666
-49.375,-63.625,3,33.21319444444444,37021.0736557803
-50.375,-68.375,6,39.72513888888889,45326.618702594664
-47.375,-64.625,2,3.628333333333334,6080.91451970228
-47.875,-64.625,1,0.30777777777777776,515.8209529804111
-45.125,-63.875,2,8.796250000000002,15113.174021550929
-46.625,-64.125,3,22.69291666666665,38989.569264162186
-43.375,-62.875,1,9.490277777777779,16305.609727828696
-46.875,-63.875,2,7.567916666666668,13002.72747635969
-43.625,-64.375,1,3.8805555555555555,6667.331125355389
-50.125,-65.125,3,4.821527777777778,9737.300670141021
-40.625,-56.875,4,10.347916666666668,13083.84717549108
-37.625,-54.875,1,0.8351388888888889,1213.9858026045165
-53.875,-64.875,6,6.000972222222226,19316.00748055781
-44.875,-61.125,6,58.44847222222223,74995.1039098928
-47.375,-60.875,9,36.85569444444444,74190.67454815915
-54.875,-59.375,1,16.280277777777783,19895.00201450301
-45.625,-62.125,1,4.928194444444445,4741.372840897269
-47.625,-64.875,1,1.642638888888889,1580.3685311076285
-43.375,-62.625,2,9.879444444444445,17622.224977712413
-47.375,-61.125,8,73.03097222222223,107881.74185297612
-39.875,-58.875,1,1.66375,2638.2439072595375
-47.125,-61.625,1,7.357777777777777,8344.193021158866
-50.125,-67.625,1,1.3668055555555552,895.346718608086
-45.125,-63.125,9,50.84055555555555,84869.37568782926
-43.375,-63.125,7,17.423194444444437,29084.962169066617
-53.125,-64.625,14,35.46597222222223,79425.23143697041
-53.375,-63.125,4,5.153888888888888,16679.27886377129
-45.625,-63.125,7,49.556805555555535,49655.93020034986
-54.625,-62.625,9,13.310138888888869,46965.22597274715
-54.625,-65.375,4,38.114305555555525,139062.77385213884
-53.375,-61.875,16,54.37722222222218,196719.65832624584
-54.375,-63.875,5,6.375833333333332,22847.513052765804
-54.375,-64.625,3,19.962499999999984,73556.15444442307
-53.875,-64.375,2,6.157638888888895,35518.25104805272
-43.875,-63.125,4,13.741805555555556,15102.034196646646
-48.875,-61.625,1,1.2088888888888887,1792.3060899455998
-41.125,-58.125,2,5.59625,8874.093142600263
-53.375,-67.375,1,1.0431944444444448,1012.4905031209483
-43.875,-63.875,7,57.46472222222223,54498.89476355718
-43.625,-63.375,6,48.074861111111105,45593.656336406646
-42.375,-60.875,5,51.86597222222223,75235.649992872
-39.375,-58.375,4,60.76472222222222,72024.14108985303
-46.625,-62.375,2,17.875555555555554,21187.812406752
-42.125,-58.125,3,8.766666666666667,10771.234645850003
-41.625,-57.875,1,3.675,5029.931497510501
-39.875,-58.875,1,7.926527777777778,11522.265714359284
-44.125,-60.875,3,30.19236111111111,39910.66704544375
-40.125,-57.875,2,2.8269444444444445,3381.719131245921
-42.125,-58.375,51,961.7895833333334,1467414.2245080182
-42.125,-58.375,54,712.9862499999999,859387.9670479072
-40.875,-58.125,9,56.069722222222225,54614.16893160341
-40.875,-57.875,8,45.19097222222222,53652.79492803545
-38.625,-56.875,7,28.16833333333334,30791.53315548558
-43.375,-64.625,2,6.824722222222222,9646.823852312556
-46.875,-64.125,8,65.76013888888889,88095.28805768982
-45.625,-63.875,9,141.19569444444443,182864.78814418343
-46.625,-64.125,16,530.3255555555554,868022.1181221664
-41.625,-61.375,20,109.96638888888889,158255.04179977567
-40.375,-60.625,2,9.195694444444444,9327.43282082993
-41.625,-61.625,28,87.8177777777778,124253.60547890901
-39.875,-57.125,4,9.977916666666667,13522.780361437925
-38.125,-57.375,5,1.3077777777777775,1505.785008358468
-37.375,-55.875,14,71.95305555555555,39464.85502034903
-40.875,-58.875,27,272.12875,273199.7117484347
-38.875,-55.875,18,124.81319444444443,130074.4401569367
